genes,A07_w501fBr_a,A08_w501fBr_b,A09_w501fBr_c,B07_FA03fBr_a,B08_FA03fBr_b,B09_FA03fBr_c,D07_w501mBr_a,D08_w501mBr_b,D09_w501mBr_c,E08_FA03mBr_b,E09_FA03mBr_c
FBgn0196896,189.4578,201.2109,204.6025,175.7302,166.8357,168.1948,193.4492,186.4106,190.7786,173.7036,189.9256
FBgn0196897,72.43832,69.07271,70.06906,66.80559,66.41924,67.82849,65.02924,69.39262,70.78163,78.20754,72.42888
FBgn0196898,0.102333,0.102521,0,0.045245,0.093437,0.173945,0.067405,0.102273,0.080613,0.136629,0.109613
FBgn0196899,44.43153,44.46235,41.31973,39.84011,38.53734,37.41887,41.97238,46.62436,46.33023,45.9106,47.1897
FBgn0196900,118.8221,129.9729,125.2051,118.9018,115.5073,170.4238,113.5115,124.9454,117.7456,142.4502,142.914
FBgn0196901,0.635382,0.612456,0.76258,0.758743,1.089953,0.668583,0.566668,0.984588,1.155751,0.831016,0.885232
FBgn0196902,12.30908,15.25437,16.12884,13.44675,12.81262,12.88089,14.95641,14.46874,21.00181,13.91003,12.98298
FBgn0196903,0.272511,1.304188,0.682232,0,0,0,0.441041,0,0.315756,0,0
FBgn0196904,2.28299,3.264091,4.137688,2.019491,2.488053,2.323933,3.517426,3.982624,3.404231,2.613531,2.795308
FBgn0196905,14.79664,15.44645,12.71378,15.66169,14.52904,18.34496,13.1394,14.26319,13.77954,19.01177,14.99406
FBgn0196907,0.745669,0.818549,0.686002,1.139762,1.302461,1.931482,0.44132,0.804503,0.343868,1.682646,1.484482
FBgn0196908,7.160351,5.749403,2.511395,1.39348,1.877724,1.586455,12.64751,12.57704,5.592666,1.167984,1.129254
FBgn0196909,54.55827,57.1298,55.05641,51.94542,50.99828,60.6253,51.23644,53.48013,58.09805,56.4095,57.00078
FBgn0196910,15.8874,19.29114,17.70379,17.50961,17.7627,18.04316,13.9102,15.68781,18.54248,15.76937,15.33095
FBgn0196911,0.08409,0.054431,0.060665,0.167218,0,0.118659,0.087152,0.162173,0.191399,0.116309,0.119382
FBgn0196913,94.94937,105.8859,113.2927,108.5699,109.5563,144.0212,95.97292,102.6336,103.1193,126.1033,124.2358
FBgn0196915,19.64466,18.41158,20.05545,19.84461,20.18839,22.50505,22.96992,21.27468,18.90571,22.08886,21.54138
FBgn0196916,12.26763,11.37418,6.905536,7.420522,5.679224,8.595461,9.590839,7.333446,8.455722,10.40664,11.45822
FBgn0196917,85.81002,82.32329,90.161,90.17945,86.3305,68.68984,97.61067,85.80775,94.42247,83.76386,87.07466
FBgn0196918,41.83195,48.26687,46.15201,38.64629,39.02932,45.44568,38.66367,42.33683,45.13619,42.08566,42.17532
FBgn0196919,38.98416,38.14625,33.19255,29.52215,31.08919,31.26869,33.40505,34.22767,35.90862,33.97256,32.72324
FBgn0196920,0.704394,0.65545,0.636411,0.240856,0.41599,0.239452,0.488844,0.872666,0.596486,0.230339,0.330393
FBgn0196921,56.17091,40.63694,46.63911,49.61448,42.10215,40.02758,51.94719,53.60365,50.81391,36.02103,41.81374
FBgn0196923,0,0,0.196593,0,0,0,0,0.37447,0,0,0
FBgn0196924,0.536927,0,0,0.583247,0,0.136983,0.14196,0,0,0,0.180276
FBgn0196925,18.07433,18.34169,17.95437,19.47711,17.53197,17.33174,16.33633,15.56146,17.33777,20.24214,16.45837
FBgn0196926,58.34489,66.70776,60.71249,61.90368,70.60083,63.42057,67.70644,64.39057,68.38897,65.64631,67.76108
FBgn0196927,160.8694,181.9707,157.8103,188.0486,172.5928,246.9557,173.7071,174.6447,181.1576,259.7906,200.8893
FBgn0196928,46.6816,66.62111,65.25745,29.0657,33.75892,28.45387,65.37312,65.9425,70.18681,35.84233,33.05992
FBgn0196929,151.0478,157.4149,150.7826,143.0657,139.9379,140.9401,150.0245,143.9543,153.5048,131.0536,143.6503
FBgn0196930,1.252817,0.573502,0.8703,10.06241,12.96199,12.41029,2.953523,2.105011,0.883941,33.4102,36.07001
FBgn0196931,2.429505,1.017257,1.315428,3.462116,2.356734,3.286001,3.845837,1.960852,1.435399,3.717811,3.93217
FBgn0196932,29.25644,29.17259,24.94784,26.45825,29.71178,29.52152,30.17876,31.94018,31.09202,36.77239,32.71477
FBgn0196934,6.32017,6.870222,7.052432,6.139649,5.488697,6.760011,6.576326,6.937178,6.80082,7.390804,7.038707
FBgn0196935,13.81156,16.66129,16.10522,18.86528,16.21283,17.64156,17.33964,15.61177,18.31237,21.67283,19.24232
FBgn0196936,49.92798,47.68708,48.1101,50.84169,47.66471,40.46727,50.10027,49.06934,50.87952,45.41185,49.41161
FBgn0196937,7.557672,9.882563,7.103076,6.405931,5.775607,6.530762,7.461567,8.573489,8.708046,6.656226,7.263009
FBgn0196938,28.30533,29.40833,27.08581,28.51991,27.00683,26.84961,28.21435,29.52354,31.73731,28.76431,27.70842
FBgn0196939,1.909282,2.870974,2.564172,0.924542,2.13012,0.805364,2.967329,2.643392,2.214981,1.01545,0.783813
FBgn0196940,0.12704,0.291772,0,0.038269,0.162936,0,0.253857,0.077374,0.219137,0.131576,0.348541
FBgn0196941,25.72625,29.18658,27.70742,25.63074,28.90004,28.11738,23.01399,26.86382,26.15584,26.7853,24.41305
FBgn0196942,230.5072,230.0639,221.725,228.4754,242.2376,294.5861,214.2447,230.0137,208.2056,273.3471,238.7131
FBgn0196944,0.208327,0.171717,0.014539,0.109454,0.106644,0.060668,0,0.162793,0.319426,0.085124,0
FBgn0196945,79.70716,81.08766,82.80481,60.88511,66.2084,54.01929,88.65242,79.25389,83.63921,60.10516,57.27791
FBgn0196946,15.21515,19.1914,18.20011,14.38218,9.059905,13.64049,15.08213,12.67489,16.67317,14.65218,15.47784
FBgn0196947,80.36332,74.80482,79.26143,72.13281,74.13256,66.80033,80.02859,76.34189,83.26048,75.15934,75.36616
FBgn0196948,447.384,481.2958,492.9487,287.1921,411.0186,349.8827,443.0315,510.19,486.71,338.5057,416.8234
FBgn0196949,168.91,184.0009,184.9524,192.9893,186.8208,195.1969,190.0303,194.44,201.043,181.0667,186.5534
FBgn0196950,2.428926,1.255625,2.414628,1.30506,1.214793,0.826875,1.841917,1.317229,1.327663,0.982162,0.832394
FBgn0196951,0.912189,0,0.020121,0,0,0,0.061114,0.049526,0,0.01659,0.167687
FBgn0196952,0.149879,0,0,0.083562,0.04868,0,0,0.072172,0.04043,0,0
FBgn0196953,0.317867,0.991621,1.620888,0,0,0.038506,0.862987,0.542683,0.854226,0,0
FBgn0196955,22.86038,22.16592,20.68374,19.58398,20.67178,27.64387,18.65704,21.60142,18.46992,21.67958,21.81922
FBgn0196956,5.739264,5.568879,6.623398,2.941094,3.403502,0,5.559337,4.104362,6.281382,4.982063,3.688696
FBgn0196957,2.512906,1.979726,2.003614,0.635426,1.220232,0.858216,1.281784,2.017026,1.200465,1.041632,0.898451
FBgn0196958,69.82396,67.73777,70.64788,61.19478,58.45431,61.08397,57.08946,61.3431,65.69398,57.42722,55.87784
FBgn0196959,8.958506,9.197226,9.484613,8.384873,7.203123,9.438091,8.874509,8.669563,9.794111,9.299106,8.867532
FBgn0196960,8.34153,9.025496,9.0794,10.31806,10.957,9.951253,8.752025,6.806102,8.451182,9.901081,9.469913
FBgn0196961,0.03063,0,0.097553,0.337355,0.208743,0.149317,0.139703,0.094481,0.038846,0.179336,0.227109
FBgn0196962,18.70623,28.06296,21.91811,25.01805,26.32509,23.54053,17.867,26.2786,22.35041,22.68967,19.04887
FBgn0196963,9.417782,10.28218,9.44958,8.982261,9.3114,9.042834,8.833783,9.501023,9.710741,10.03958,9.93543
FBgn0196964,108.8766,114.4431,119.1755,132.7838,143.3997,132.3029,133.3009,127.7725,129.0558,133.6464,140.4737
FBgn0196968,99.07419,95.86292,93.24311,89.5109,85.99538,83.36121,98.8608,96.43485,103.4663,91.77193,92.31888
FBgn0196969,0,0.079575,0.080609,0,0.065024,0,0,0.152415,0,0,0
FBgn0196970,0,0,0.198928,0,0,0,0,0,0,0,0
FBgn0196971,0,0,0,0,0,0,0,0,0,0,0
FBgn0196972,61.87153,64.41861,65.01585,65.21743,66.19655,61.91198,63.38252,65.17043,66.92531,58.92512,60.90503
FBgn0196973,4.239677,3.770862,4.335493,1.814358,1.778765,1.276425,4.900494,2.836003,3.540115,1.628786,1.845086
FBgn0196974,21.73559,20.10042,23.42793,24.73993,27.95591,26.68631,24.3196,19.32725,24.87822,25.22617,27.91563
FBgn0196976,36.55156,39.91722,36.2494,32.92191,42.29504,38.80924,26.76338,31.7612,35.92133,36.65895,35.49534
FBgn0196977,307.6583,302.9207,319.8194,297.2391,335.9008,300.9565,358.1003,324.8358,363.7111,330.5782,357.2209
FBgn0196978,114.8577,135.0777,134.0281,120.8338,125.2326,133.1823,123.1326,127.5238,139.5143,129.2333,140.8622
FBgn0196979,137.2543,159.2841,160.0857,131.5012,134.019,134.1506,172.5008,162.6888,171.5674,157.5882,166.7212
FBgn0196981,1905.194,1617.592,1681.76,1830.946,1792.978,1529.859,1804.682,1711.291,1628.291,1654.408,1808.84
FBgn0196984,40.39443,34.70736,48.13848,32.67364,27.63139,25.77812,49.20839,52.29114,52.04546,30.81991,33.40664
FBgn0196985,395.9914,369.8434,357.777,377.5616,392.567,344.2977,402.3165,388.5056,369.0483,360.9093,373.4494
FBgn0196987,11.82508,8.517889,13.73514,13.14768,13.23659,12.20999,12.74819,11.68773,13.91873,14.12563,15.91001
FBgn0196988,29.45458,34.9714,29.4419,30.14622,33.15345,34.64669,29.71322,33.63753,32.57909,38.28686,34.75423
FBgn0196989,0.113735,0.057443,0,0.212463,0.012757,0,0,0.008671,0.268199,0.239412,0
FBgn0196990,0.749642,0.949131,1.240208,0.983148,1.110872,1.09517,1.04948,1.565872,1.113259,1.027535,1.101555
FBgn0196992,7.407994,7.792307,7.860835,6.258267,7.547773,8.391425,8.265655,8.700934,9.495725,7.464,7.423166
FBgn0196993,11.93617,16.02196,13.32179,13.25713,16.29428,14.93898,10.23,12.943,13.23888,15.64891,13.91487
FBgn0196994,23.883,26.33054,26.23402,25.83556,25.68068,25.80887,27.9676,26.11878,30.80499,26.09445,28.28123
FBgn0196996,0,0,0.042664,0,0,0,0,0,0,0,0.040087
FBgn0196997,77.3539,87.86295,90.29999,21.20019,21.23983,22.82683,72.50845,77.90609,80.09965,20.62641,21.46906
FBgn0196998,13.90164,15.87616,14.06399,14.88457,13.36467,13.69767,14.73779,14.5806,14.6977,15.45242,13.71028
FBgn0196999,54.9152,64.12942,59.58138,58.3345,60.78738,80.85908,59.92133,61.66198,63.19865,74.5827,72.9968
FBgn0197000,3.451788,3.720816,5.249496,2.547559,2.087362,2.945181,4.037428,4.760978,3.857698,3.464126,2.444383
FBgn0197001,66.98907,75.08341,75.55125,68.69748,74.7145,73.23254,70.44546,67.68732,73.25343,72.82373,77.03223
FBgn0197002,61.57391,72.58106,66.97757,60.95942,60.49685,75.46111,56.95272,62.16795,69.28765,71.88055,69.87818
FBgn0197004,67.60985,76.66914,76.29639,67.06203,66.23025,88.76511,66.48531,75.06833,74.46594,78.76667,78.43327
FBgn0197006,97.56213,117.1796,113.8267,93.61135,100.2795,110.9965,88.46143,103.961,101.1099,101.2968,94.88416
FBgn0197008,10.22718,11.99147,11.56133,9.261681,11.787,10.7608,11.07029,7.936633,9.920297,9.982625,11.20365
FBgn0197009,0.444205,0.209403,0.305557,0.062733,0.383021,0,0.13941,0.186821,0.087317,0.040153,0.071898
FBgn0197010,0.150362,0.746183,0.163743,0.641691,0.325158,0.068158,0.459506,0,0.437685,0.287631,0.136213
FBgn0197011,76.28693,75.37931,78.08604,80.68439,77.29196,81.3551,84.03072,86.34218,81.94269,75.70903,77.24139
FBgn0197012,83.44943,92.80866,83.59978,104.3386,87.07376,107.5798,64.88819,86.57993,58.06427,72.35273,77.16382
FBgn0197016,49.6418,52.99788,56.51959,53.7882,48.03773,78.13768,43.05962,47.25847,49.25798,58.84082,64.39138
FBgn0197017,65.6211,65.07445,70.08598,72.34424,66.41533,59.88267,75.41664,69.14021,81.80291,72.91571,75.1346
FBgn0197018,0.583339,0.385371,0.571512,0.038601,0.094886,0,0.352877,0.075208,0.238768,0,0.041269
FBgn0197019,0.77258,0.465782,0.582276,2.18626,0.933499,0.257529,1.006931,0.485539,0,0.59287,0.479068
FBgn0197020,49.24163,48.41978,47.23615,62.55959,57.09804,47.04825,46.82574,37.94702,42.19918,54.08017,61.95151
FBgn0197021,512.2214,558.4197,548.9506,504.2574,558.8346,554.22,511.2711,578.4367,544.5142,572.1121,530.439
FBgn0197022,1.022897,1.109937,1.180115,1.314621,1.877225,1.530827,1.101377,1.740658,1.243058,1.460772,1.397574
FBgn0197023,126.3837,140.3895,141.7559,131.4768,136.245,142.7772,119.7103,131.6902,132.3076,131.1354,129.6075
FBgn0197024,1.291488,0,0,0,0,0,0.077175,0.146042,0,0,0
FBgn0197025,0.352591,0.214148,0.074868,0.233401,0.057844,0.041797,0.149933,0.277228,0.075745,0.15845,0
FBgn0197026,0.395498,0.042468,0.047332,0.149747,0.116184,0.083741,0.060611,0.127096,0.064518,0.04545,0.023325
FBgn0197027,0.451927,0,0,1.069695,0.305254,0.887867,0,0,0,0.256571,0.337123
FBgn0197028,0,0,0,0.801119,0.924844,1.515999,0,0,0,0,0.490711
FBgn0197029,0.151566,0,0,0,0,0,0,0.09787,0,0,0
FBgn0197030,200.786,231.4979,239.0298,191.2766,212.9731,224.5436,195.7905,216.0238,218.3248,208.5479,205.7389
FBgn0197031,3.21449,1.875644,2.472748,1.487231,1.214598,0.570289,3.825051,1.974659,3.443446,0.56817,0.402944
FBgn0197032,30.49268,35.05239,21.706,25.16571,39.62392,22.17019,38.55682,35.68017,37.93908,36.99513,38.7256
FBgn0197035,49.35912,57.41291,53.64027,54.04683,49.56933,49.74313,54.88665,55.76157,59.59287,50.2864,54.38604
FBgn0197036,249.3531,302.1778,312.8287,305.379,318.1213,371.362,299.1088,326.3831,290.6738,368.1135,357.7934
FBgn0197037,286.1107,325.5006,329.4419,307.0847,331.3334,343.9333,293.5734,297.6797,307.6019,320.459,325.7938
FBgn0197038,37.45708,42.0598,39.31785,25.7116,24.7998,24.39145,41.16074,40.21128,43.91085,27.41281,26.17246
FBgn0197040,22.42215,23.98864,25.01028,17.84597,18.04771,22.94412,23.15475,24.87497,25.55962,21.91171,20.98933
FBgn0197042,66.32035,71.256,69.62548,53.39067,54.66845,62.963,53.67001,61.41793,64.83909,61.38399,57.87147
FBgn0197043,175.7949,190.9697,184.5519,168.9324,154.8396,188.4996,163.6408,170.7176,176.7986,170.9475,171.1686
FBgn0197044,9.858236,10.99192,10.03136,7.989274,6.436943,7.482016,9.506493,8.58993,9.927583,6.678778,8.17368
FBgn0197045,0.33617,0.489549,0.347381,0.164463,0.292792,0.200178,0.317106,0.414955,0.337772,0.170853,0.082738
FBgn0197046,0.381073,0.059139,0.437946,0.74449,0.619789,0.859265,0.273906,0.283666,0,0.290974,0.629265
FBgn0197048,0.368918,0.141763,0.134183,1.772267,0.210769,1.388876,0.521373,0.27086,0.212918,0.535435,0.952533
FBgn0197050,1.870767,1.791172,1.733002,1.66065,1.61273,1.497172,2.65802,0.929031,2.314903,2.468124,1.532704
FBgn0197051,44.8888,51.30686,52.45909,31.38462,30.34,33.5107,44.80846,47.61754,50.18291,33.38306,32.27001
FBgn0197053,0.038237,0,0,0,0,0,0.077504,0,0,0,0
FBgn0197054,0.195374,0,0,0,0,0,0,0,0,0,0
FBgn0197056,30.90514,35.21464,34.39107,33.30788,32.16882,31.85653,34.50187,36.15754,38.19118,34.11289,38.69286
FBgn0197057,77.38999,78.7272,81.1522,80.76232,84.66564,76.31049,83.46922,81.39628,82.32712,79.12013,86.62708
FBgn0197058,100.0529,103.9181,105.8328,109.2827,105.5489,99.86027,112.5995,108.6251,116.2317,102.553,108.4599
FBgn0197059,81.82825,70.44807,69.97695,73.72441,70.27557,71.70247,76.08921,82.48943,81.10614,73.95377,75.35643
FBgn0197060,35.07836,35.99267,33.41766,32.68394,30.44052,30.82228,37.37614,37.95126,38.64993,34.51934,34.33456
FBgn0197061,19.71992,22.04202,20.41446,18.99413,21.59406,21.2411,20.06891,17.35542,20.61216,19.60265,21.25248
FBgn0197062,0.114698,0,0.041998,0,0.166525,0.093703,0,0.144917,0.064468,0.055075,0
FBgn0197063,0.147524,0.498139,0.691459,0,0,0,0.486673,0,0.239384,0,0.205666
FBgn0197064,0.185477,0,0,0,0,0,0,0,0,0,0
FBgn0197065,2.810687,2.445179,1.966657,2.177372,2.344336,2.411602,2.489541,2.127629,2.288151,2.341077,2.169107
FBgn0197067,112.5674,121.1032,115.2596,109.3559,98.51849,146.3981,100.2052,107.345,111.121,118.8512,114.59
FBgn0197070,42.55515,48.39545,47.91175,37.48834,36.27847,41.46919,43.5635,46.8086,48.0454,40.37306,40.5463
FBgn0197071,21.50548,23.76814,20.49483,21.23266,20.85357,30.95228,23.20308,23.76996,25.23252,26.25062,24.13627
FBgn0197072,0.068777,0,0,0,0.019598,0.033103,0,0,0,0.093927,0
FBgn0197073,195.341,190.1053,201.054,201.4796,196.8378,182.8737,216.3934,197.7051,221.5884,182.2438,199.5905
FBgn0197075,1.34711,1.505916,0,0,1.754248,0.588288,1.512582,0.177579,0.131102,0,0
FBgn0197076,1.192105,1.01098,0.177537,0.726439,1.830742,0.298398,2.482467,0,0,0.362121,0
FBgn0197077,5.87044,7.415661,6.727805,5.264592,5.933036,7.229826,5.978352,6.05642,6.802922,6.026824,6.033073
FBgn0197078,0.155356,0.322633,0.165409,0.313342,0.439255,0.176718,0.595196,0.222022,0.178746,0.259544,0.088305
FBgn0197079,0,0,0,0,0,0,0.173792,0,0,0.080257,0
FBgn0197080,26.21597,36.45019,30.69709,16.69282,14.62488,12.48758,26.41185,25.40362,33.5616,16.09844,15.34184
FBgn0197082,0.252707,0,0,0,0,0,0.097295,0,0.022683,0,0
FBgn0197083,32.09669,37.13608,35.90749,30.84807,32.71177,33.0018,33.75653,33.0739,37.41229,29.84893,33.02837
FBgn0197084,56.66606,61.47201,61.3546,61.56685,60.86581,59.56838,57.51391,61.72339,60.27654,59.50391,64.35238
FBgn0197085,348.2327,331.4688,331.2665,330.7398,332.2847,314.9326,327.7936,306.2918,323.4821,306.6259,310.1269
FBgn0197086,24.35106,19.44794,22.3559,10.70976,10.85798,7.289684,20.15235,14.97869,14.20533,9.92382,8.313272
FBgn0197087,92.48708,72.04227,71.47302,46.71133,42.01124,30.2079,66.86031,66.94196,49.97585,39.44661,41.35395
FBgn0197088,72.25458,68.01708,66.12123,52.4126,47.53171,40.88883,64.54113,64.34463,68.51762,43.90085,43.99084
FBgn0197089,1.056535,2.36485,0.718857,0.464911,0.644621,0.870625,1.557056,2.247975,1.741931,0.507646,1.029672
FBgn0197090,1.701876,3.367723,2.616265,0.626359,0.902932,1.062206,1.88138,3.021922,3.360406,1.158834,1.193427
FBgn0197091,2.652139,2.855442,2.421474,1.99965,1.226679,1.306695,4.198606,2.794599,4.007133,1.772415,2.142976
FBgn0197092,683.6139,598.3439,623.6511,720.1943,684.0323,637.5211,716.5074,684.0576,686.2418,692.8455,762.8843
FBgn0197093,503.5801,473.4001,478.7459,567.5739,545.1148,471.0085,677.6043,623.9136,643.6871,585.3717,626.5112
FBgn0197095,83.39117,93.46787,95.74876,96.70095,89.10255,88.38017,99.87228,97.6778,111.1407,98.52491,102.2415
FBgn0197096,12.56434,15.16688,13.52841,13.82357,14.82681,13.28974,11.58795,12.47981,18.34011,14.66885,13.15253
FBgn0197097,62.89317,67.08483,59.58008,53.33958,54.1236,47.06887,66.36002,67.56833,68.66648,60.82262,62.60227
FBgn0197098,26.17279,25.86452,26.38065,14.55911,15.38904,15.51769,25.08007,22.50751,24.71602,15.04157,12.20913
FBgn0197099,11.58148,6.889257,8.951089,9.832592,11.12256,8.88262,13.74879,12.65532,13.76596,11.4828,11.63808
FBgn0197101,7.057994,7.879906,7.644329,5.825487,5.607229,6.769156,7.860798,7.797311,8.891531,6.474917,6.835543
FBgn0197102,54.60319,55.6188,57.10877,67.27672,69.61724,66.98922,63.24838,61.09356,61.51276,71.3837,71.22851
FBgn0197103,97.77573,104.2133,100.2381,71.91174,64.33016,61.45561,82.92468,70.80031,82.56827,61.7331,66.18072
FBgn0197104,24.79229,21.332,21.98377,20.92824,16.3378,15.96977,22.9378,22.68443,25.74364,17.81454,23.30643
FBgn0197105,0.550678,0.701129,1.052973,0.893522,0.980468,0.652756,1.441177,0.345674,1.478348,2.029566,1.267717
FBgn0197106,0.00298,14.35891,17.1984,15.57586,0.002865,17.28598,0.003647,0.00074,0.005114,0.00208,0.002121
FBgn0197107,15.47647,0,0,0,16.84805,0,15.07656,12.32555,15.53679,15.31345,15.58771
FBgn0197108,10.84803,11.98045,13.08932,10.61271,13.29829,12.71726,11.22619,12.18298,13.17457,13.6474,11.75555
FBgn0197109,107.3326,122.6655,117.6316,111.1494,109.1379,140.7948,91.98814,106.4662,111.3312,125.0361,123.2931
FBgn0197110,15.5608,15.50264,12.56951,8.91866,8.849288,10.74621,12.46877,15.01673,13.1992,13.2691,10.83668
FBgn0197111,18.07377,23.80447,21.73978,17.32486,17.32767,17.81542,17.02867,23.45051,22.4087,15.79346,13.31965
FBgn0197112,149.417,152.2385,143.7527,146.9038,149.2474,138.0804,156.5578,152.877,161.9762,147.0939,154.804
FBgn0197114,8.372708,7.673793,7.961783,10.08527,8.958159,9.789022,8.51494,7.630334,9.242126,8.658005,7.840717
FBgn0197115,45.83666,52.91888,51.03714,45.09312,48.54824,51.19179,48.8806,53.0028,54.41797,54.68361,49.74243
FBgn0197116,0.934773,0.26666,0.495679,0.719152,0.664495,1.534646,0.734862,0,1.102656,1.095418,0.677663
FBgn0197117,0.317716,0.597429,0.44613,0.431365,0.341973,0.334913,0.535638,0.346831,0.421014,0.589494,0.26493
FBgn0197118,0.47979,0.112291,0.140712,0.506252,0,0.837058,0.255453,0.354952,0,0.105098,0.108206
FBgn0197119,45.41344,48.26694,46.78847,50.88931,53.65671,54.57896,45.77311,48.7538,50.12785,51.34129,53.69618
FBgn0197120,25.55838,26.1262,21.70608,21.85909,23.3809,22.90567,24.41199,25.60588,23.56713,22.86257,19.53984
FBgn0197122,0.090803,0,0.194029,0,0.141544,0,0.138676,0,0.033437,0.149867,0.247574
FBgn0197123,0.080897,0,0,0,0.046459,0,0.074175,0,0,0,0
FBgn0197124,0,0,0,0,0,0,0,0,0,0,0
FBgn0197125,0,0,0,0,0.098032,0,0,0,0,0,0
FBgn0197126,0,0,0,0,0,0,0,0,0,0,0
FBgn0197127,0,0,0,0,0,0,0,0,0,0,0
FBgn0197128,39.16882,41.91469,40.11114,45.49592,48.6943,44.26028,45.86372,35.96217,47.44069,57.46532,51.20231
FBgn0197129,34.78805,35.11367,34.71825,35.22312,35.66386,38.09173,36.68372,35.24755,36.97224,40.11692,42.97625
FBgn0197130,0.198635,0,0,0,0,0,0.044744,0,0,0,0
FBgn0197132,0.021872,0.100733,0.236553,0.258678,0.515131,0.595285,0.289394,0.136611,0.272139,0.544187,0.48939
FBgn0197134,16.29447,19.74768,20.40089,17.93706,19.22685,22.20872,19.53446,19.65388,20.47328,21.8679,22.64729
FBgn0197136,7.394456,6.646262,6.716861,5.300231,7.866658,6.059868,5.639359,5.311872,4.89237,6.677482,5.584869
FBgn0197138,1282.546,1314.044,1187.484,1081.835,1100.246,1068.58,1289.469,1263.069,1377.211,1197.594,1224.769
FBgn0197139,1.650714,1.146423,2.307514,2.114784,1.929995,1.182552,3.045877,2.755367,1.772434,1.806415,1.352657
FBgn0197143,2.322479,1.316456,0.715347,0.336804,1.161735,0.481158,1.153633,1.560387,1.197593,0.440323,0.828702
FBgn0197145,0.666272,0,0,0.418379,0,0.242626,0.186293,0.23977,0.254832,0,0
FBgn0197146,46.65475,42.4715,46.74604,43.1663,45.71908,42.01436,49.67599,46.90894,50.12228,49.32829,48.20731
FBgn0197147,11.02365,12.25891,10.88931,6.590534,6.934873,5.984412,11.18965,9.730805,11.76774,7.179331,8.46044
FBgn0197148,6.989979,7.365102,6.960329,5.585591,6.8266,6.266717,6.661865,6.935284,7.496254,6.568333,5.433116
FBgn0197149,60.72522,57.24382,59.39583,64.61629,58.3843,58.20284,67.76994,64.68368,64.20493,62.26118,59.22452
FBgn0197150,2.635354,3.500904,3.457043,0.663577,1.212808,1.156477,2.51745,1.949843,1.558739,0.577142,0.68016
FBgn0197151,33.23042,34.15057,34.02486,21.86372,23.73926,27.06329,37.85274,38.41517,40.48727,26.23937,27.3169
FBgn0197152,1.468407,1.777901,2.243909,0.865209,0.516014,1.025605,2.086235,2.183005,2.194381,0.515606,1.05419
FBgn0197153,123.945,117.9357,114.9647,125.6209,136.2303,114.1768,122.8611,118.8931,121.0132,132.4525,138.4426
FBgn0197154,0.120261,0.964935,0.044786,0.082162,0.334192,0.04402,0.233821,0.07456,0.56949,0.043293,0.121091
FBgn0197155,3.836363,3.086059,3.534978,2.243131,2.646291,3.70406,2.254063,2.863701,2.587307,2.428555,2.919545
FBgn0197157,1.938403,2.432322,2.114907,2.703382,2.067028,3.493273,1.782812,2.102149,2.020035,2.87265,2.81664
FBgn0197159,0.816404,0.687493,0.875818,0.487321,0.686121,0,0.372807,0.417569,1.292177,0.075576,0.181213
